alphas.0	alphas.1	alphau.0	alphau.1	q
1.124817	0.375275	10.949149	0.169481	0.551422
1.124817	0.375275	9.424502	0.169481	0.523102
1.124814	0.375274	9.232339	0.169481	0.538762
1.124808	0.375274	9.232339	0.169481	0.570063
1.124808	0.375274	9.232339	0.169481	0.570960
1.124806	0.375273	11.959552	0.169481	0.559614
1.124798	0.375274	12.649372	0.169481	0.541560
1.124804	0.375274	12.711812	0.169481	0.553771
1.124801	0.375274	13.984012	0.169481	0.460834
1.124807	0.375274	14.742774	0.169481	0.536303
1.124804	0.375273	14.698956	0.169481	0.509050
1.124803	0.375273	16.309859	0.169481	0.583892
1.124797	0.375273	16.309859	0.169481	0.535831
1.124805	0.375273	16.309859	0.169481	0.598575
1.124802	0.375272	16.309859	0.169481	0.512441
1.124803	0.375272	16.309859	0.169481	0.554385
1.124803	0.375271	18.996248	0.169481	0.583294
1.124807	0.375271	18.916722	0.169481	0.592130
1.124806	0.375271	19.600203	0.169481	0.536464
1.124803	0.375272	18.530196	0.169481	0.546182
1.124805	0.375272	17.408932	0.169481	0.566356
1.124807	0.375272	17.408932	0.169481	0.494703
1.124809	0.375272	19.128188	0.169481	0.555599
1.124811	0.375272	19.128188	0.169481	0.492969
1.124809	0.375273	19.128188	0.169481	0.529185
1.124810	0.375272	19.128188	0.169481	0.559064
1.124806	0.375271	16.833187	0.169481	0.613446
1.124815	0.375271	16.833187	0.169481	0.573644
1.124822	0.375271	11.530529	0.169481	0.486526
1.124823	0.375270	11.813245	0.169482	0.512792
1.124833	0.375269	14.620226	0.169482	0.482762
1.124834	0.375269	14.938225	0.169482	0.472738
1.124828	0.375269	15.384864	0.169482	0.519432
1.124823	0.375270	11.906762	0.169482	0.490409
1.124820	0.375269	11.906762	0.169482	0.514123
1.124820	0.375269	11.906762	0.169482	0.565300
1.124815	0.375269	11.906762	0.169481	0.516902
1.124810	0.375269	11.906762	0.169481	0.535057
1.124818	0.375268	12.102733	0.169481	0.506916
1.124819	0.375269	12.445381	0.169481	0.534829
1.124827	0.375269	12.009201	0.169481	0.498241
1.124828	0.375269	12.552107	0.169481	0.424969
1.124823	0.375270	12.879023	0.169481	0.527210
1.124825	0.375271	12.318113	0.169481	0.475055
1.124826	0.375272	15.508684	0.169481	0.527740
1.124834	0.375273	11.122609	0.169481	0.498075
1.124839	0.375272	11.486908	0.169481	0.548151
1.124837	0.375271	12.187058	0.169481	0.559828
1.124834	0.375271	12.187058	0.169480	0.490683
1.124828	0.375272	12.187058	0.169480	0.540967
1.124819	0.375272	12.187058	0.169480	0.539764
1.124822	0.375271	16.259442	0.169480	0.575130
1.124829	0.375271	16.259442	0.169480	0.485525
1.124828	0.375271	16.259442	0.169480	0.545706
1.124827	0.375271	16.259442	0.169480	0.549512
1.124824	0.375271	16.259442	0.169480	0.501888
1.124830	0.375271	16.259442	0.169480	0.540944
1.124838	0.375272	13.880459	0.169480	0.442942
1.124838	0.375272	13.880459	0.169480	0.538602
1.124835	0.375272	12.179749	0.169481	0.529299
1.124831	0.375272	12.179749	0.169480	0.534365
1.124830	0.375273	12.179749	0.169480	0.443985
1.124831	0.375273	14.984446	0.169481	0.523661
1.124828	0.375272	14.984446	0.169481	0.568621
1.124825	0.375273	14.984446	0.169481	0.503391
1.124825	0.375274	14.984446	0.169480	0.520325
1.124830	0.375274	13.266584	0.169480	0.487070
1.124834	0.375274	15.691977	0.169480	0.551697
1.124833	0.375274	14.141915	0.169481	0.539527
1.124830	0.375274	14.141915	0.169481	0.515732
1.124830	0.375274	14.141915	0.169481	0.529668
1.124829	0.375274	13.267259	0.169480	0.560410
1.124829	0.375273	13.679276	0.169480	0.559225
1.124832	0.375273	13.679276	0.169481	0.522483
1.124838	0.375272	13.679276	0.169480	0.514578
1.124833	0.375271	13.447884	0.169481	0.474991
1.124833	0.375271	12.709841	0.169481	0.485703
1.124829	0.375272	12.709841	0.169480	0.534097
1.124828	0.375272	9.461096	0.169480	0.522169
1.124827	0.375272	13.857893	0.169480	0.538889
1.124825	0.375272	13.857893	0.169480	0.513577
1.124825	0.375273	11.490132	0.169480	0.506187
1.124817	0.375273	12.018746	0.169480	0.571257
1.124824	0.375273	9.848320	0.169480	0.560991
1.124812	0.375273	9.848320	0.169480	0.477619
1.124811	0.375272	11.284311	0.169479	0.489162
1.124806	0.375273	11.284311	0.169479	0.466776
1.124804	0.375273	12.099473	0.169479	0.567436
1.124805	0.375272	8.949614	0.169479	0.558675
1.124807	0.375272	9.982016	0.169479	0.484151
1.124806	0.375273	10.077772	0.169479	0.481737
1.124800	0.375273	13.722648	0.169479	0.537508
1.124796	0.375273	14.506446	0.169479	0.585369
1.124796	0.375273	15.758980	0.169479	0.540891
1.124796	0.375273	15.758980	0.169479	0.473183
1.124799	0.375272	17.186205	0.169479	0.500001
1.124801	0.375272	12.127616	0.169479	0.517970
1.124797	0.375272	14.511958	0.169479	0.560487
1.124794	0.375272	14.511958	0.169479	0.504822
1.124788	0.375272	13.003725	0.169479	0.553007
1.124778	0.375273	10.351081	0.169479	0.538568
1.124779	0.375273	10.351081	0.169479	0.492938
1.124782	0.375274	10.351081	0.169479	0.517853
1.124789	0.375274	10.002024	0.169479	0.544923
1.124787	0.375273	8.301582	0.169479	0.512505
1.124784	0.375273	8.301582	0.169479	0.551824
1.124786	0.375274	9.993920	0.169479	0.508417
1.124788	0.375273	10.370734	0.169479	0.521702
1.124795	0.375273	12.205312	0.169479	0.537659
1.124802	0.375274	12.205312	0.169479	0.507236
1.124807	0.375274	12.165371	0.169479	0.587545
1.124800	0.375273	12.060829	0.169479	0.487256
1.124804	0.375273	11.876348	0.169479	0.552480
1.124801	0.375274	11.596536	0.169479	0.546805
1.124805	0.375274	11.725683	0.169479	0.486709
1.124801	0.375275	11.725683	0.169479	0.458388
1.124804	0.375275	12.886703	0.169479	0.592631
1.124799	0.375274	14.369151	0.169478	0.489663
1.124799	0.375274	16.451355	0.169479	0.480452
1.124799	0.375274	13.046330	0.169478	0.559331
1.124802	0.375274	11.274262	0.169479	0.533175
1.124798	0.375274	11.274262	0.169479	0.550849
1.124801	0.375274	11.274262	0.169478	0.478107
1.124799	0.375274	10.708161	0.169478	0.511204
1.124804	0.375274	11.633467	0.169478	0.546143
1.124801	0.375275	11.633467	0.169478	0.515085
1.124805	0.375275	13.831752	0.169478	0.537025
1.124802	0.375275	13.831752	0.169478	0.499965
1.124802	0.375274	13.831752	0.169478	0.525389
1.124808	0.375274	11.673183	0.169479	0.494490
1.124810	0.375275	12.216685	0.169479	0.471045
1.124824	0.375275	12.216685	0.169479	0.489003
1.124822	0.375275	12.482422	0.169479	0.571045
1.124828	0.375276	13.811197	0.169479	0.573686
1.124828	0.375276	16.295312	0.169479	0.505647
1.124830	0.375276	11.538716	0.169479	0.501334
1.124831	0.375276	14.850087	0.169479	0.481904
1.124832	0.375275	14.850087	0.169479	0.499839
1.124840	0.375276	14.295452	0.169479	0.514675
1.124830	0.375277	14.203297	0.169479	0.498557
1.124840	0.375277	14.203297	0.169479	0.495750
1.124837	0.375277	14.203297	0.169479	0.515407
1.124839	0.375277	14.203297	0.169479	0.541038
1.124850	0.375277	16.117359	0.169479	0.537293
1.124843	0.375277	13.913289	0.169479	0.564041
1.124836	0.375277	13.913289	0.169479	0.515794
1.124851	0.375278	16.512731	0.169480	0.512703
1.124853	0.375277	16.512731	0.169480	0.508625
1.124852	0.375277	16.081692	0.169479	0.494753
1.124853	0.375277	14.657744	0.169479	0.577503
1.124856	0.375278	14.439193	0.169479	0.537958
1.124848	0.375278	15.308479	0.169479	0.564171
1.124848	0.375279	15.454352	0.169479	0.528050
1.124837	0.375279	15.454352	0.169479	0.513989
1.124830	0.375280	13.343554	0.169479	0.509702
1.124830	0.375280	13.343554	0.169479	0.483976
1.124832	0.375280	13.343554	0.169480	0.509140
1.124834	0.375280	15.159363	0.169480	0.538350
1.124838	0.375280	15.159363	0.169479	0.547151
1.124834	0.375279	15.159363	0.169479	0.572349
1.124844	0.375279	15.159363	0.169479	0.476998
1.124842	0.375280	15.215513	0.169479	0.544823
1.124842	0.375279	15.215513	0.169479	0.548971
1.124842	0.375280	14.006081	0.169479	0.511282
1.124846	0.375279	13.553846	0.169479	0.477909
1.124844	0.375279	10.622732	0.169479	0.425844
1.124837	0.375278	10.622732	0.169479	0.560687
1.124842	0.375280	10.622732	0.169479	0.440836
1.124845	0.375279	10.622732	0.169479	0.591724
1.124845	0.375279	10.622732	0.169479	0.505006
1.124855	0.375278	10.622732	0.169480	0.511420
1.124858	0.375278	10.622732	0.169480	0.467372
1.124860	0.375279	13.047496	0.169480	0.507106
1.124861	0.375279	13.047496	0.169480	0.526858
1.124858	0.375279	13.047496	0.169480	0.551626
1.124855	0.375279	14.273242	0.169480	0.525821
1.124852	0.375280	14.273242	0.169480	0.541451
1.124846	0.375280	14.273242	0.169480	0.457764
1.124842	0.375280	15.204367	0.169480	0.550813
1.124847	0.375280	16.287071	0.169480	0.531156
1.124849	0.375280	11.645888	0.169480	0.547976
1.124856	0.375279	14.847888	0.169480	0.540946
1.124858	0.375280	16.103236	0.169480	0.514606
1.124864	0.375280	15.566176	0.169480	0.574484
1.124860	0.375280	15.566176	0.169480	0.531056
1.124864	0.375280	13.976762	0.169480	0.522493
1.124875	0.375279	10.265031	0.169479	0.505574
1.124879	0.375279	10.265031	0.169479	0.592387
1.124881	0.375279	11.158948	0.169479	0.509691
1.124886	0.375278	11.015040	0.169479	0.563614
1.124888	0.375279	11.015040	0.169479	0.573407
1.124887	0.375279	10.959225	0.169480	0.531159
1.124883	0.375279	11.716493	0.169480	0.566623
1.124885	0.375279	11.716493	0.169479	0.493632
1.124890	0.375279	11.716493	0.169479	0.474440
1.124889	0.375281	11.578082	0.169479	0.524085
1.124891	0.375281	12.175690	0.169479	0.515060
1.124896	0.375281	12.175690	0.169479	0.594913
1.124895	0.375281	11.098454	0.169479	0.539374
1.124894	0.375280	11.747001	0.169479	0.474836
1.124893	0.375280	12.584481	0.169479	0.526858
1.124897	0.375280	13.639688	0.169479	0.538128
1.124888	0.375281	17.625932	0.169479	0.502638
1.124888	0.375281	14.653725	0.169479	0.472428
1.124886	0.375280	10.090579	0.169479	0.491828
1.124892	0.375282	10.090579	0.169479	0.581128
1.124895	0.375282	8.837983	0.169479	0.544593
1.124889	0.375281	8.837983	0.169479	0.520309
1.124885	0.375281	11.102859	0.169479	0.536573
1.124888	0.375281	11.102859	0.169479	0.462233
1.124882	0.375281	12.286190	0.169479	0.566348
1.124882	0.375281	13.030490	0.169479	0.494335
1.124884	0.375280	13.030490	0.169479	0.500303
1.124886	0.375281	13.030490	0.169479	0.538795
1.124887	0.375281	12.714599	0.169479	0.508929
1.124887	0.375282	12.714599	0.169479	0.506712
1.124887	0.375282	10.235557	0.169479	0.516787
1.124889	0.375282	12.351865	0.169479	0.565314
1.124891	0.375282	12.213671	0.169479	0.516557
1.124881	0.375282	14.430571	0.169479	0.514739
1.124880	0.375281	10.326741	0.169478	0.494734
1.124876	0.375280	12.652053	0.169478	0.447444
1.124877	0.375280	12.652053	0.169478	0.510094
1.124889	0.375280	11.343326	0.169478	0.502901
1.124892	0.375281	11.343326	0.169478	0.466404
1.124890	0.375281	11.343326	0.169478	0.477463
1.124888	0.375281	11.325747	0.169478	0.503190
1.124886	0.375281	11.325747	0.169478	0.442520
1.124878	0.375281	12.435084	0.169478	0.528232
1.124868	0.375280	12.435084	0.169478	0.521098
1.124871	0.375281	10.700737	0.169478	0.547928
1.124867	0.375280	10.032931	0.169478	0.512526
1.124859	0.375280	13.947830	0.169478	0.589825
1.124860	0.375280	14.214534	0.169478	0.538506
1.124866	0.375281	14.214534	0.169478	0.484126
1.124865	0.375280	14.214534	0.169477	0.496071
1.124865	0.375280	14.547323	0.169477	0.532220
1.124864	0.375280	14.736884	0.169477	0.456240
1.124858	0.375280	13.767055	0.169478	0.548249
1.124855	0.375280	13.767055	0.169478	0.537482
1.124857	0.375280	11.218100	0.169478	0.530155
1.124859	0.375280	11.218100	0.169478	0.469492
1.124859	0.375279	11.218100	0.169478	0.527058
1.124861	0.375280	11.218100	0.169478	0.475778
1.124859	0.375280	11.218100	0.169478	0.533790
1.124865	0.375281	11.218100	0.169478	0.501738
1.124859	0.375281	12.811047	0.169478	0.604572
1.124861	0.375280	12.811047	0.169478	0.489127
1.124863	0.375280	14.945444	0.169478	0.502713
1.124862	0.375280	14.945444	0.169478	0.493808
1.124869	0.375279	13.966002	0.169478	0.488720
1.124872	0.375280	14.381954	0.169478	0.557373
1.124877	0.375280	12.364987	0.169478	0.609368
1.124870	0.375279	11.108871	0.169479	0.512467
1.124870	0.375280	12.494924	0.169479	0.550627
1.124862	0.375279	9.523811	0.169479	0.521920
1.124863	0.375278	9.523811	0.169479	0.582578
1.124863	0.375279	10.665905	0.169479	0.563875
1.124856	0.375278	13.520232	0.169479	0.510838
1.124854	0.375278	13.520232	0.169479	0.568310
1.124848	0.375278	15.327722	0.169479	0.563853
1.124848	0.375279	11.219998	0.169479	0.511765
1.124844	0.375278	12.584331	0.169479	0.526191
1.124852	0.375278	12.584331	0.169479	0.508013
1.124852	0.375278	9.632129	0.169479	0.503100
1.124851	0.375279	12.858843	0.169479	0.503148
1.124849	0.375278	12.476111	0.169479	0.486293
1.124842	0.375278	12.622712	0.169479	0.569849
1.124832	0.375278	11.825632	0.169479	0.486715
1.124826	0.375277	13.863454	0.169479	0.489061
1.124829	0.375278	13.863454	0.169479	0.591914
1.124830	0.375277	13.789687	0.169479	0.503172
1.124839	0.375277	14.936297	0.169479	0.512507
1.124841	0.375276	16.064159	0.169479	0.466129
1.124836	0.375276	16.038405	0.169479	0.520689
1.124839	0.375276	15.033435	0.169479	0.512971
1.124835	0.375275	15.033435	0.169479	0.514520
1.124838	0.375276	15.846603	0.169479	0.541353
1.124835	0.375276	15.846603	0.169479	0.584303
1.124837	0.375277	12.334094	0.169480	0.522195
1.124837	0.375277	13.476263	0.169480	0.560762
1.124834	0.375278	14.390529	0.169479	0.479312
1.124839	0.375277	14.390529	0.169479	0.513773
1.124847	0.375277	14.181536	0.169480	0.509162
1.124854	0.375276	14.143593	0.169479	0.475981
1.124857	0.375276	11.141545	0.169479	0.544224
1.124861	0.375276	12.807529	0.169480	0.465362
1.124866	0.375276	12.807529	0.169480	0.489266
1.124873	0.375276	9.941836	0.169480	0.556685
1.124864	0.375276	12.423623	0.169480	0.464781
1.124865	0.375276	12.423623	0.169480	0.571860
1.124876	0.375276	12.423623	0.169480	0.517874
1.124881	0.375276	13.310485	0.169480	0.446044
1.124882	0.375276	12.273347	0.169480	0.499132
1.124877	0.375276	12.273347	0.169480	0.576279
1.124874	0.375275	12.273347	0.169480	0.539966
1.124878	0.375274	11.360419	0.169480	0.497018
1.124881	0.375274	13.567894	0.169480	0.570109
1.124887	0.375273	13.567894	0.169479	0.508471
1.124888	0.375273	12.674168	0.169479	0.503153
1.124886	0.375271	12.565275	0.169479	0.515849
1.124883	0.375271	11.214098	0.169480	0.495194
1.124885	0.375270	11.319769	0.169480	0.452380
1.124880	0.375270	11.319769	0.169480	0.543940
1.124884	0.375270	13.618400	0.169480	0.537717
1.124888	0.375270	13.589784	0.169480	0.508852
1.124890	0.375270	14.314024	0.169480	0.582801
1.124885	0.375270	11.541572	0.169480	0.546859
1.124884	0.375269	14.207416	0.169480	0.544886
1.124885	0.375269	15.627650	0.169480	0.576909
1.124882	0.375269	15.049129	0.169480	0.523151
1.124875	0.375269	15.918631	0.169480	0.535122
1.124886	0.375269	12.019728	0.169480	0.506329
1.124890	0.375269	12.019728	0.169480	0.488629
1.124882	0.375269	13.093583	0.169480	0.549804
1.124874	0.375270	13.093583	0.169480	0.504831
1.124873	0.375269	13.093583	0.169480	0.536142
1.124877	0.375269	10.343050	0.169480	0.534370
1.124883	0.375269	12.930848	0.169480	0.560095
1.124887	0.375269	12.930848	0.169480	0.467161
1.124891	0.375268	17.889807	0.169480	0.560355
1.124893	0.375269	17.889807	0.169480	0.585483
1.124889	0.375267	17.869176	0.169480	0.520216
1.124892	0.375267	17.869176	0.169480	0.499371
1.124900	0.375267	14.981010	0.169480	0.573097
1.124905	0.375267	14.981010	0.169480	0.511126
1.124911	0.375268	14.981010	0.169479	0.505737
1.124909	0.375269	11.693367	0.169479	0.543639
1.124906	0.375269	11.693367	0.169479	0.473084
1.124901	0.375270	11.814752	0.169479	0.544294
1.124902	0.375270	11.814752	0.169479	0.556500
1.124902	0.375269	12.122977	0.169479	0.541271
1.124902	0.375269	12.392719	0.169480	0.460716
1.124897	0.375268	11.704579	0.169479	0.460329
1.124896	0.375268	11.704579	0.169479	0.473610
1.124884	0.375267	12.559554	0.169479	0.567887
1.124882	0.375268	15.952635	0.169479	0.511458
1.124876	0.375269	16.237430	0.169479	0.455199
1.124878	0.375270	14.046373	0.169479	0.506639
1.124884	0.375271	16.250501	0.169479	0.515081
1.124884	0.375270	15.382660	0.169479	0.463462
1.124888	0.375271	15.982181	0.169479	0.623785
1.124886	0.375271	15.982181	0.169479	0.526953
1.124874	0.375271	15.982181	0.169479	0.535466
1.124874	0.375271	13.197855	0.169480	0.613974
1.124873	0.375271	12.616204	0.169480	0.510027
1.124869	0.375271	13.194264	0.169480	0.486088
1.124876	0.375271	14.496990	0.169480	0.488853
1.124880	0.375271	12.760229	0.169480	0.518283
1.124883	0.375271	12.760229	0.169480	0.512566
1.124884	0.375271	12.833664	0.169480	0.452202
1.124877	0.375271	13.958184	0.169480	0.581250
1.124874	0.375271	15.786538	0.169480	0.491051
1.124869	0.375271	17.018785	0.169480	0.464940
1.124868	0.375271	16.786764	0.169480	0.482554
1.124879	0.375271	14.761732	0.169480	0.528100
1.124878	0.375271	14.761732	0.169480	0.538285
1.124882	0.375271	10.353749	0.169480	0.483142
1.124878	0.375271	15.355217	0.169480	0.508110
1.124881	0.375271	15.355217	0.169480	0.577475
1.124887	0.375272	15.505310	0.169480	0.531355
1.124891	0.375272	15.726665	0.169480	0.522481
1.124896	0.375273	16.797783	0.169480	0.596711
1.124903	0.375273	13.728220	0.169480	0.572158
1.124903	0.375273	13.728220	0.169480	0.498095
1.124906	0.375273	13.728220	0.169480	0.513022
1.124900	0.375272	12.979768	0.169480	0.541072
1.124897	0.375272	12.914474	0.169480	0.533549
1.124904	0.375272	12.914474	0.169480	0.481995
1.124908	0.375272	11.089827	0.169480	0.469977
1.124907	0.375272	12.891962	0.169480	0.502965
1.124902	0.375272	12.891962	0.169480	0.559473
1.124900	0.375273	14.035481	0.169481	0.591120
1.124903	0.375272	14.035481	0.169481	0.477230
1.124904	0.375271	12.993259	0.169481	0.502257
1.124914	0.375272	12.993259	0.169481	0.492235
1.124909	0.375272	12.165464	0.169481	0.512248
1.124911	0.375272	12.165464	0.169481	0.507652
1.124913	0.375271	12.963259	0.169481	0.463360
1.124909	0.375272	12.828465	0.169481	0.518053
1.124913	0.375272	12.382147	0.169481	0.595740
1.124917	0.375273	11.835793	0.169481	0.557009
1.124922	0.375273	11.090792	0.169481	0.532390
1.124915	0.375274	11.090792	0.169481	0.547887
1.124911	0.375274	11.090792	0.169481	0.552077
1.124906	0.375273	11.090792	0.169482	0.581135
1.124897	0.375274	11.090792	0.169482	0.505826
1.124902	0.375275	13.137841	0.169482	0.487875
1.124900	0.375274	12.163365	0.169481	0.548819
1.124896	0.375275	12.163365	0.169482	0.522258
1.124892	0.375275	9.332860	0.169482	0.492019
1.124901	0.375274	9.332860	0.169482	0.562781
1.124901	0.375274	12.760336	0.169482	0.554374
1.124896	0.375275	16.461906	0.169481	0.558558
1.124897	0.375274	16.461906	0.169481	0.560838
1.124892	0.375274	16.461906	0.169482	0.564882
1.124883	0.375274	14.847723	0.169482	0.550658
1.124873	0.375274	14.493796	0.169482	0.545931
1.124875	0.375274	14.493796	0.169482	0.532679
1.124873	0.375274	14.493796	0.169482	0.521514
1.124876	0.375274	11.954432	0.169482	0.576992
